threshold,precision,recall,f1,f0_5
0.005198804197677138,0.5673913043478261,0.9992343032159265,0.7237936772046588,0.6210736721873217
0.005209081152141481,0.5675558132792113,0.9992343032159265,0.7239275147928993,0.6212313551253571
0.005213650477986827,0.567638103523271,0.9992343032159265,0.7239944521497921,0.6213102266235003
0.005220325001782318,0.5677204176334106,0.9992343032159265,0.7240614018864435,0.6213891181512284
0.005226645732738835,0.5678027556200145,0.9992343032159265,0.7241283640062887,0.6214680297161724
0.005260073928854282,0.5678851174934726,0.9992343032159265,0.7241953385127635,0.6215469613259669
0.005265466172749934,0.5679675032641811,0.9992343032159265,0.7242623254093055,0.6216259129882503
0.005270264833486157,0.568049912942542,0.9992343032159265,0.7243293246993525,0.621704884710665
0.005304604367528443,0.5681323465389638,0.9992343032159265,0.7243963363863447,0.6217838765008575
0.005316484364283961,0.5682972855276528,0.9992343032159265,0.72453039696493,0.6219419203151808
0.005322382566670472,0.5683797909407665,0.9992343032159265,0.7245974458634092,0.6220209723546234
0.0053397709749916965,0.5685448736566947,0.9992343032159265,0.7247315808959645,0.6221791367363804
0.00535238229931736,0.5686274509803921,0.9992343032159265,0.7247986670369342,0.6222582490940302
0.0053734965483327995,0.5687100522951772,0.9992343032159265,0.7248657655989632,0.6223373815730909
0.005379760529525211,0.5687926776115066,0.9992343032159265,0.7249328765855013,0.6224165341812401
0.005392367615715102,0.5688753269398431,0.9992343032159265,0.7250000000000001,0.6224957069261592
0.005394633655891528,0.5690406976744186,0.9992343032159265,0.7251342841266902,0.6226541128570519
0.005402736670603574,0.5691234191016136,0.9992343032159265,0.7252014448457904,0.6227333460584081
0.005418252079472456,0.5692889341282537,0.9992343032159265,0.7253358036127837,0.622891872971425
0.005420133965051296,0.569371727748691,0.9992343032159265,0.7254030016675932,0.6229711666984914
0.0054324133325104,0.5694545454545454,0.9992343032159265,0.7254702121745575,0.6230504806162073
0.005444129582200552,0.5693919115507711,0.9989790709545686,0.7253521126760564,0.6229706500286498
0.005447334903642214,0.5694747562927397,0.9989790709545686,0.725419330923918,0.6230499840815027
0.005459575138236184,0.569557625145518,0.9989790709545686,0.7254865616311398,0.6231293383429918
0.005471633884419599,0.5696405181196332,0.9989790709545686,0.7255538048011865,0.6232087128208393
0.005474617189799807,0.5697234352256186,0.9989790709545686,0.7256210604375232,0.6232881075227723
0.005475296868755692,0.5698063764740137,0.9989790709545686,0.7256883285436173,0.6233675224565203
0.005501456035727817,0.569889341875364,0.9989790709545686,0.7257556091229371,0.6234469576298184
0.005511116105280445,0.5699723314402213,0.9989790709545686,0.7258229021789523,0.6235264130504047
0.005518036505276647,0.5701383831026948,0.9989790709545686,0.7259575257349531,0.6236853846644146
0.005527542404129022,0.5702214452214452,0.9989790709545686,0.7260248562418846,0.6237649008733347
0.005543072314354682,0.5703045315459712,0.9989790709545686,0.7260921992394027,0.6238444373605354
0.005568760748568,0.5703876420868551,0.9989790709545686,0.7261595547309833,0.6239239941337753
