threshold,precision,recall,f1,f0_5
7.65277e-05,0.44700513405590414,1.0,0.6178348971063629,0.5025912052952948
7.703738e-05,0.4470561387494295,1.0,0.617883614571834,0.5026427874993585
7.746287e-05,0.4471071550838754,1.0,0.6179323397208422,0.5026943802925327
7.795818e-05,0.44720922269147356,1.0,0.618029813076741,0.5027975976592578
7.830314e-05,0.44726027397260276,1.0,0.6180785612872692,0.5028492222393346
7.9435864e-05,0.44731133691060626,1.0,0.6181273171886092,0.5029008574215742
7.943874e-05,0.44736241150947703,1.0,0.6181760807825812,0.5029525032092426
7.9929305e-05,0.44741349777321,1.0,0.6182248520710059,0.5030041596056077
8.053203e-05,0.4474645957058017,1.0,0.6182736310557045,0.5030558266139387
8.0732796e-05,0.44751570531125073,1.0,0.6183224177384992,0.5031075042375058
8.150487e-05,0.44756682659355723,1.0,0.618371212121212,0.5031591924795807
8.1542334e-05,0.4476179595567234,1.0,0.6184200142056665,0.503210891343437
8.159881e-05,0.44772026054165237,1.0,0.6185176414870944,0.5033143209495915
8.170198e-05,0.44782260829809123,1.0,0.618615299597379,0.5034177930821812
8.172481e-05,0.44787379972565156,1.0,0.6186641402179063,0.5034695451040864
8.191291e-05,0.4479250028581228,1.0,0.6187129885511252,0.5035213077674395
8.192542e-05,0.4479762176995198,1.0,0.6187618445988629,0.5035730810755232
8.2052706e-05,0.4480274442538594,1.0,0.6188107083629472,0.5036248650316212
8.271173e-05,0.4480786825251601,1.0,0.6188595798452061,0.5036766596390189
8.309516e-05,0.44812993251744254,1.0,0.6189084590474686,0.5037284649010028
8.409245e-05,0.4481811942347289,1.0,0.618957345971564,0.503780280820861
8.413183e-05,0.44823246768104336,1.0,0.6190062406193222,0.5038321074018827
8.477813e-05,0.4482837528604119,1.0,0.6190551429925739,0.5038839446473583
8.486557e-05,0.44833504977686234,1.0,0.6191040530931501,0.5039357925605804
8.48922e-05,0.44838635843442437,1.0,0.6191529709228825,0.5039876511448418
8.4924584e-05,0.4484376788371294,1.0,0.6192018964836034,0.5040395204034375
8.511121e-05,0.448489010989011,1.0,0.6192508297771456,0.5040914003396635
8.517755e-05,0.44854035489410415,1.0,0.6192997708053425,0.5041432909568172
8.559158e-05,0.4485917105564461,1.0,0.6193487195700285,0.5041951922581974
8.704062e-05,0.4486430779800756,1.0,0.6193976760730376,0.5042471042471043
8.711859e-05,0.44869445716903344,1.0,0.6194466403162056,0.5042990269268394
8.794174e-05,0.4487458481273623,1.0,0.6194956123013677,0.5043509603007054
8.872351e-05,0.44879725085910654,1.0,0.6195445920303606,0.5044029043720067
